MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82623,WPR12LA074,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82623/pdf,1/6/2012,Glendale,Arizona,United States,33.526943,-112.29528,0,0,Non-Fatal,non-fatal,False
82645,WPR12LA076,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82645/pdf,1/6/2012,Phoenix,Arizona,United States,33.688331,-112.082496,0,0,Non-Fatal,non-fatal,False
82771,WPR12CA084,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82771/pdf,1/28/2012,Peoria,Arizona,United States,33.792778,-112.265274,0,0,Non-Fatal,non-fatal,False
82813,WPR12FA091,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82813/pdf,2/4/2012,Show Low,Arizona,United States,34.269443,-110.016944,2,2,Fatal,fatal,True
82915,WPR12LA107,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82915/pdf,3/1/2012,Coolidge,Arizona,United States,32.934722,-111.4225,0,0,Non-Fatal,non-fatal,False
83130,WPR12LA135,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83130/pdf,3/13/2012,St. Johns,Arizona,United States,34.518333,-109.378608,0,0,Non-Fatal,non-fatal,False
83146,WPR12LA138,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83146/pdf,3/16/2012,Avra Valley,Arizona,United States,46.039871,-122.980056,0,0,Non-Fatal,non-fatal,False
83269,WPR12CA150,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83269/pdf,3/30/2012,Casa Grande,Arizona,United States,32.953056,-111.766944,0,0,Non-Fatal,non-fatal,False
83270,WPR12CA151,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83270/pdf,4/1/2012,Lake Havasu City,Arizona,United States,34.440277,-114.361946,0,0,Non-Fatal,non-fatal,False
83285,WPR12LA152,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83285/pdf,4/3/2012,Mesa,Arizona,United States,33.460834,-111.728332,2,0,Fatal,fatal,True
83375,WPR12CA163,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83375/pdf,4/10/2012,Sedona,Arizona,United States,34.848331,-111.78833,0,0,Non-Fatal,non-fatal,False
83383,WPR12LA165,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83383/pdf,4/13/2012,San Manuel,Arizona,United States,32.63639,-110.647224,0,0,Non-Fatal,non-fatal,False
83413,WPR12CA168,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83413/pdf,4/17/2012,Oro Valley,Arizona,United States,32.446945,-111.002777,0,0,Non-Fatal,non-fatal,False
83423,WPR12CA171,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83423/pdf,4/12/2012,Prescott,Arizona,United States,35.783332,-110.416664,0,0,Non-Fatal,non-fatal,False
83437,WPR12CA175,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83437/pdf,4/16/2012,Winslow,Arizona,United States,35.021667,-110.722778,0,0,Non-Fatal,non-fatal,False
83499,WPR12CA187,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83499/pdf,4/27/2012,Coolidge,Arizona,United States,32.935832,-111.426391,0,0,Non-Fatal,non-fatal,False
83539,WPR12FA191,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83539/pdf,5/2/2012,Phoenix,Arizona,United States,33.500278,-112.041946,0,1,Non-Fatal,non-fatal,False
83562,WPR12CA196,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83562/pdf,5/5/2012,Heber-Overgaard,Arizona,United States,34.400001,-110.529167,0,0,Non-Fatal,non-fatal,False
83673,WPR12LA211,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83673/pdf,5/13/2012,Mobile,Arizona,United States,33.111946,-112.269165,0,0,Non-Fatal,non-fatal,False
83761,WPR12CA232,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83761/pdf,5/27/2012,Page,Arizona,United States,36.922222,-111.442222,0,0,Non-Fatal,non-fatal,False
83867,WPR12LA247,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83867/pdf,5/29/2012,Peoria,Arizona,United States,33.800556,-112.249725,0,0,Non-Fatal,non-fatal,False
83999,WPR12LA267,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83999/pdf,6/17/2012,Scottsdale,Arizona,United States,33.670555,-111.670829,0,0,Non-Fatal,non-fatal,False
84134,WPR12FA282,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84134/pdf,6/30/2012,Camp Verde,Arizona,United States,34.444442,-111.789443,4,0,Fatal,fatal,True
84167,WPR12CA287,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84167/pdf,6/27/2012,Paulden,Arizona,United States,34.909999,-112.533889,0,0,Non-Fatal,non-fatal,False
84230,WPR12FA297,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84230/pdf,7/9/2012,Scottsdale,Arizona,United States,33.625556,-111.907218,0,1,Non-Fatal,non-fatal,False
84246,WPR12CA300,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84246/pdf,7/5/2012,Flagstaff,Arizona,United States,35.140277,-111.669166,0,0,Non-Fatal,non-fatal,False
84279,WPR12LA302,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84279/pdf,7/11/2012,Winslow,Arizona,United States,35.032222,-110.730003,1,1,Fatal,fatal,True
84460,WPR12FA326,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84460/pdf,7/26/2012,Sedona,Arizona,United States,34.842224,-111.796669,3,0,Fatal,fatal,True
84514,WPR12CA337,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84514/pdf,7/28/2012,Grand Canyon,Arizona,United States,35.95222,-112.146942,0,0,Non-Fatal,non-fatal,False
84564,WPR12CA342,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84564/pdf,8/2/2012,McNeal,Arizona,United States,31.637777,-109.533058,0,1,Non-Fatal,non-fatal,False
84822,WPR12CA372,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84822/pdf,8/18/2012,Mesa,Arizona,United States,33.460834,-111.728332,0,0,Non-Fatal,non-fatal,False
84878,WPR12CA380,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84878/pdf,8/30/2012,Wickenburg,Arizona,United States,33.970554,-112.794998,0,0,Non-Fatal,non-fatal,False
84882,WPR12LA384,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84882/pdf,8/31/2012,St. Johns,Arizona,United States,34.513053,-109.372497,0,0,Non-Fatal,non-fatal,False
84974,WPR12LA408,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84974/pdf,9/9/2012,Grand Canyon,Arizona,United States,35.801944,-112.068054,0,0,Non-Fatal,non-fatal,False
84991,WPR12CA412,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84991/pdf,9/10/2012,Mobile,Arizona,United States,33.111946,-112.269165,0,0,Non-Fatal,non-fatal,False
85042,WPR12FA420,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85042/pdf,9/13/2012,Strawberry,Arizona,United States,34.4575,-111.483612,3,0,Fatal,fatal,True
85074,WPR12LA423,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85074/pdf,9/17/2012,Chandler,Arizona,United States,33.26889,-111.811111,0,0,Non-Fatal,non-fatal,False
85085,WPR12CA425,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85085/pdf,9/15/2012,Eloy,Arizona,United States,32.806667,-111.586669,0,0,Non-Fatal,non-fatal,False
85152,WPR12CA438,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85152/pdf,9/25/2012,St Johns,Arizona,United States,34.866943,-109.51667,0,0,Non-Fatal,non-fatal,False
85174,WPR12LA442,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85174/pdf,9/30/2012,Safford,Arizona,United States,33.339168,-109.954444,1,0,Fatal,fatal,True
85243,WPR13LA002,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85243/pdf,10/4/2012,San Manuel,Arizona,United States,32.635276,-110.64167,1,0,Fatal,fatal,True
85265,WPR13LA004,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85265/pdf,10/5/2012,Chandler,Arizona,United States,33.103054,-112.054168,0,0,Non-Fatal,non-fatal,False
85319,WPR13FA010,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85319/pdf,10/14/2012,Marana,Arizona,United States,32.32389,-111.45417,1,0,Fatal,fatal,True
85332,WPR13LA011,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85332/pdf,10/15/2012,Parker,Arizona,United States,34.110553,-114.627502,0,0,Non-Fatal,non-fatal,False
85357,WPR13LA015,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85357/pdf,10/18/2012,Phoenix,Arizona,United States,33.799999,-112.199996,0,0,Non-Fatal,non-fatal,False
85361,WPR13FA017,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85361/pdf,10/18/2012,Yucca,Arizona,United States,34.800277,-114.161941,1,0,Fatal,fatal,True
